blockNumber,transactionIndex,timestamp,date,from,to,value,gasPrice,gasUsed,gasCost,hash,isError,encoding,type,ether
16519455,113,1675079459,2023-01-30 11:50:59 UTC,0xa08476972c3ce49c91640349a4001c722a73abf9,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,9100000000000000,14509144775,286008,4149731478808200,0xfd64c2d1fb1c167b33d438196d21dc5094bb2895b2087eb8e1e44686e704cec5,false,0x7aa54b68,0x2,0.0091
16519541,85,1675080491,2023-01-30 12:08:11 UTC,0x1845d6032f33a743950a083e61658e4b26e61382,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6600000000000000,17820742390,459107,8181627576445730,0xc98c838137b6395cb76964317c32d49570d454a164ff5cfee32767d50c1d5104,false,0x7aa54b68,0x2,0.0066
16519587,69,1675081043,2023-01-30 12:17:23 UTC,0x6a0d579b887f17c49e39bf66016024719ac6f35a,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6250000000000000,16445997216,233781,3844761675153696,0x482481e58aea8d9f0ff91c86010d9d2c889e1db208ba45af64663e87723bdeff,false,0x7aa54b68,0x2,0.00625
16519601,209,1675081211,2023-01-30 12:20:11 UTC,0x1e4942b1a4fab51ec950e5cccc957497b37d1103,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,33000000000000000,13951225723,255006,3557646266719338,0x4676e2cd28a9de1a4a47908f74ed262bac829d60ad11a27d65c4c27c629d92a4,false,0x7aa54b68,0x2,0.033
16519727,99,1675082747,2023-01-30 12:45:47 UTC,0xc9b794a678a48bd5475e1bcd9b4f5a240a7453f7,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,17700188814,488022,8638081545385908,0x4259b7388abb68ee1ac2ed4458a0313be96744953a0604bcb6613938703cf7c2,false,0x7aa54b68,0x2,0
16519848,103,1675084199,2023-01-30 13:09:59 UTC,0x8565bc5781eafaf1d7bbcfcce0fbcf2c0c830d91,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15375079411,169540,2606690963340940,0x9eb6bd44770f2413465f60edc31e8bce97fb47ab8dab0170c7682c2a6a1499c0,false,0x7aa54b68,0x2,0
16519921,91,1675085075,2023-01-30 13:24:35 UTC,0xc0ad5d21ff19a4e85b016bfd53ced8842995c151,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15709118320,89959,1413176574948880,0x6b0e77180545a21837a1fe2148dc29c098e837479d4303fae72ccc2fc785fe48,false,0x7aa54b68,0x2,0
16519929,135,1675085171,2023-01-30 13:26:11 UTC,0x62770abfa33bb1938419c26d359042aa2f49cde4,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15010100476,483222,7253210772213672,0x39168ef36b407413040c5bc569232d0a9ec71a6da79ed03f6d3a399fe83391ea,false,0x7aa54b68,0x2,0
16519965,136,1675085603,2023-01-30 13:33:23 UTC,0x7777238023ba22d86266a5fe43d0b6e17d05d2c5,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15596581343,189438,2954585176455234,0xa1fc88ee0a02399e4b2624bf6703898dc35243f862540fb2ddfdbd726c93fc0d,false,0x7aa54b68,0x2,0
16520030,122,1675086395,2023-01-30 13:46:35 UTC,0xec5db9cb47dad4160cde1f31045f289403dea34e,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,11200000000000000,17287926516,350796,6064535470106736,0xf40d6ab5b352ad405632a3a7f06b4bf5741937cbea949b30afd579854c2e1e36,false,0x7aa54b68,0x2,0.0112
16520234,122,1675088843,2023-01-30 14:27:23 UTC,0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,23131916815,209349,4842643653303435,0x5ba2ca3993b1e59f3c35e9baa2a8852c50cbc2e11220c8eee7e84a900b5d3eec,false,0x7aa54b68,0x2,0
16520280,114,1675089407,2023-01-30 14:36:47 UTC,0x43f9c4c6592853fc6e87e4280f84ace6a344d8e7,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,20000000000000000,21125795681,242396,5120808369891676,0x4198e720ea619f7b1e9bedf6fd2e2bcdb3bf36fa30c70c0ec0572c174917dec9,false,0x7aa54b68,0x2,0.02
16520359,97,1675090367,2023-01-30 14:52:47 UTC,0x59da03e05a9baa78c2978b3b1374d849e2be3cab,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,22044829834,129759,2860515074430006,0x6f42816bd5d8f8d61d13ed462e01dbfe852068b7cb05f9fe092972d48aae3250,false,0x7aa54b68,0x2,0
16520667,88,1675094075,2023-01-30 15:54:35 UTC,0x6c5dffc002030203c722c74497b5348eea54944c,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,16720000000000000,19216002844,459107,8822201417700308,0xd4adee7b0fd3364f7fb81b44bbaba8cfe989b25a27bea6bc3f04bb2bb110f352,false,0x7aa54b68,0x2,0.01672
16520678,122,1675094207,2023-01-30 15:56:47 UTC,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0x6b175474e89094c44da98b954eedeac495271d0f,0,23947235272,46158,1105356485684976,0x5698cfba812382ec09387b37421506831419f07099d646bf1edc0a103fa18855,false,0x095ea7b3,0x2,0
16520681,50,1675094243,2023-01-30 15:57:23 UTC,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,22955601389,209337,4805456727969093,0xcd962fa0702a1de37a941422b62e45ebf8debee320a15f1167d8297252277565,false,0x7aa54b68,0x2,0
16520714,111,1675094639,2023-01-30 16:03:59 UTC,0xc53e24f0441e5bda30265d98be88ce4fbfc525c8,0xe38e48a4331ab4e448bda666a9a163f8838de403,0,30000000000,425363,12760890000000000,0x0d2edffa1cf7ecfbd3b949c1d7ec7cdf651321089555e2a2318d51cfdd7a56a9,false,0xd48e983d,0x2,0
16520729,301,1675094819,2023-01-30 16:06:59 UTC,0x3c36e10c0048c298b87eb26601a374aeb86b1b93,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,26080008264,238687,6224958932509368,0x2c61771ed81de7243a05ce177ea16c60ebfdec79cab7c9efef5d0aa3ef50e8a0,false,0x7aa54b68,0x2,0.007
16520736,91,1675094903,2023-01-30 16:08:23 UTC,0xee182703689a1055d2db0f97d5c48bf6f14d1b4c,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7800000000000000,27220593305,160314,4363842195097770,0x4364147625380969f8877b01ad5cfcdc42ede81ff8f7e23f822b1717f2ffd00a,false,0x7aa54b68,0x2,0.0078
16520782,156,1675095455,2023-01-30 16:17:35 UTC,0x97a161ebfa5778e802209584b370e315ae566768,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8320000000000000,19714213370,285852,5635347320241240,0x8bce48babafbc4cdb287fa5ba121b921694d28e4e604f2631158bf7fbb74c52f,false,0x7aa54b68,0x2,0.00832
16520790,159,1675095551,2023-01-30 16:19:11 UTC,0x672ec26ea155b119cf8b9d5d3b3369685c1ff4a5,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7700000000000000,18578843787,251177,4666578245887299,0xb7ae1530ad9e74e0ad744738a0eb89bf1c4ff53fab821eee132dff1ba6e20b0f,false,0x7aa54b68,0x2,0.0077
16520794,146,1675095599,2023-01-30 16:19:59 UTC,0x60a5dcb2fc804874883b797f37cbf1b0582ac2dd,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,45000000000000000,18755051944,202783,3803205698360152,0x3753e2b72b7e0e12a7002e0ddbf74018e4be497e875cab68f9068b50a18df8f0,false,0x7aa54b68,0x2,0.045
16520839,48,1675096139,2023-01-30 16:28:59 UTC,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0x6b175474e89094c44da98b954eedeac495271d0f,0,19589133028,46146,903960132710088,0x07a9fc71c9395aa2f9949efdf67efd4d3fc4a8969cf69169a8d84f229b086e89,false,0x095ea7b3,0x2,0
16520839,60,1675096139,2023-01-30 16:28:59 UTC,0x59087efe1c2de9a18d58af192b0c7947cdb021f7,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,19089133028,492822,9407544717125016,0xfa389775bf36a9b80582bea4280795ee69bde4245f96b1041281103f6d944e42,false,0x7aa54b68,0x2,0
16520841,48,1675096163,2023-01-30 16:29:23 UTC,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0xd95a1969c41112cee9a2c931e849bcef36a16f4c,0,20201589355,169528,3424735040174440,0x777da0fc7208262f7116d56bc18254c5bd9070c89c7b49bea596da1d643cdc81,false,0x7aa54b68,0x2,0
16520851,106,1675096283,2023-01-30 16:31:23 UTC,0xc53e24f0441e5bda30265d98be88ce4fbfc525c8,0xe38e48a4331ab4e448bda666a9a163f8838de403,0,19832841393,425928,8447362468837704,0x6b65909b4ac30c633c83e76ca364d72454809bdbe1dce8dc39f8e7fbc2569075,false,0xd48e983d,0x2,0
16521108,139,1675099391,2023-01-30 17:23:11 UTC,0x3ac51118a30f4187747fcebbaad1a804d0b9b775,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7040000000000000,18600693679,458843,8534798089753397,0x32028ba79861a5d5a5b972cebac5535a3c213545e6b4c92eb8154a6334f49059,false,0x7aa54b68,0x2,0.00704
16521224,54,1675100783,2023-01-30 17:46:23 UTC,0xbb48a0ada1eea3aefe8ca6754804ea3aa51274ff,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8700000000000000,19715310130,268598,5295492870297740,0x5f93866adc06509746075609a938ce868693f3f32c415317a81629c36e70842d,false,0x7aa54b68,0x2,0.0087
16521267,113,1675101311,2023-01-30 17:55:11 UTC,0xa9055fd9394533cf5c93e5d4fda5f3b712144c33,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,18706128624,234858,4393283956375392,0xe513785f538045ab3ea181be91afff5d262fbe0494783f7144a37796e3de20f0,false,0x7aa54b68,0x2,0.007
16521377,86,1675102643,2023-01-30 18:17:23 UTC,0xd1c7e00f41ce970f5a36686b172b9eafc3700aae,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,21943166894,269176,5906573891859344,0x463d75dc0e477c30c1e0ccd5f5cfa3243914d5fa9f1abd82e9dd4cd90ac2f425,false,0x7aa54b68,0x2,0
16521449,67,1675103519,2023-01-30 18:31:59 UTC,0x25a04bc7379faabc0be0421da74191ea51713c8c,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,23910721318,129347,3092780070319346,0xda192b06a2788dd7c9440eac216b616422beef7ed1fde196c31be7d71f8b884c,false,0x7aa54b68,0x2,0.007
16521518,123,1675104347,2023-01-30 18:45:47 UTC,0xd4af7456033088bdd2e8c8de0e37c0de62a99c9f,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,9800000000000000,21368920051,312142,6670137442559242,0xdd3feb3836ae73c0b9b12cf9ad089a44a7a6541496d89485e819f62489522856,false,0x7aa54b68,0x2,0.0098
16521604,59,1675105379,2023-01-30 19:02:59 UTC,0x8585ddbd26b252c96d496cbf67b23dd30a2400fe,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,15400000000000000,19967052745,459107,9167013684598715,0x33db6a1a427a16121c738e75164e0c7d1f555c066934873f8971e82092a81618,false,0x7aa54b68,0x2,0.0154
16521617,97,1675105535,2023-01-30 19:05:35 UTC,0x0c35728bd5c481a2b7a1ba17605483b08efa677b,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,19413938042,129807,2520065055417894,0x2f1169d040959a67e8efd853311b6143bfb20a9e28ea37ea8051fa98af8b8bf4,false,0x7aa54b68,0x2,0
16521620,167,1675105571,2023-01-30 19:06:11 UTC,0x9b09405ca36d366b4f1ea5edfe2268f074c17b61,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7600000000000000,17813941696,238687,4251956301593152,0xd7080fd483e92839b8cb283ba40da5d7711ef6bcd3493bfcfc28b91ad644e0ae,false,0x7aa54b68,0x2,0.0076
16521707,112,1675106615,2023-01-30 19:23:35 UTC,0xf1d1cbc3e8f9f09e04ad53235763e83ae51cb0ca,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7250000000000000,30191198540,459095,13860628293721300,0xaeae87fd6795b44dd98d37244419edc24abe026ec9241df99968d3d139618bd4,false,0x7aa54b68,0x2,0.00725
16521729,100,1675106879,2023-01-30 19:27:59 UTC,0x6f5fcedd0761cae30aff7c363ff9e17a4664ebbc,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,26996129000,169540,4576923710660000,0x67e3324afa9fa083a81f55f30bdb0a30121a199dcd25298a9499b10c27d77594,false,0x7aa54b68,0x2,0
16521979,216,1675109903,2023-01-30 20:18:23 UTC,0x6dc6be94e39e7cef194bc0e401121b922c67d840,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8520000000000000,22795751497,268598,6122893260591206,0xb580c407de2c8d83ade42536f8f3627754d584a481c5712c7c8675a46f43c70b,false,0x7aa54b68,0x2,0.00852
16522100,153,1675111367,2023-01-30 20:42:47 UTC,0xc9909df08b4fd56abd998b2c3abff54af0c9378b,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,15400000000000000,18685931619,459107,8578842007804233,0x442b648d4f0da3c9dcb7adde760ce61d1e5deb7d41b724ecea36682258097d66,false,0x7aa54b68,0x2,0.0154
16522203,156,1675112603,2023-01-30 21:03:23 UTC,0xc44e4c49ffa5db98ca52770dff3e371ecb01f2d9,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,22773921708,169540,3861090686374320,0x7dae979a8b0a660e946cf4c26f31ae87c4c0138130e3af80d5f15085493404ff,false,0x7aa54b68,0x2,0
16522261,86,1675113299,2023-01-30 21:14:59 UTC,0x20a90c1f7520e386b333d2874a627bc0d87d2290,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,22415108714,233781,5240226530267634,0xc35229811dd6a483dc31359d6d979a583365bdc22f09ad5ec8680b02fc9d58dc,false,0x7aa54b68,0x2,0.007
16522316,105,1675113959,2023-01-30 21:25:59 UTC,0xdf37ada7c82de9eaf96e9086b392afa73c2c04cf,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7040000000000000,23532595452,458843,10797766694982036,0x89f85dd35846c2984906c5ad6aa782569c7dd85c5aae9b9baa87aa642eb28271,false,0x7aa54b68,0x2,0.00704
16522476,147,1675115891,2023-01-30 21:58:11 UTC,0xc40128e8b1c9c8f3707191ba8a49fc844f565388,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6800000000000000,17322983779,238687,4134771029258173,0xb228c9a5d1de9ca045862e83e74b6689a03043a222e562582d6f2c6bfcf1a99a,false,0x7aa54b68,0x2,0.0068
16522502,73,1675116215,2023-01-30 22:03:35 UTC,0xbf2f6bc4fda1c7dd8c1824e8c8984034ef3ec84e,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,3000000000000000,28884674598,108103,3122519978067594,0x8f5a1d0f36948d204aaf4868950df937ab266d307c94b56c9fb95922b0e05c10,false,0x7aa54b68,0x2,0.003
16522522,79,1675116455,2023-01-30 22:07:35 UTC,0xe76293614c4f9318225bb8d4b3bb5f2a0ca409b9,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8400000000000000,29310440973,268598,7872725824465854,0x4b589340965ff23a5defa25fa98be251311eb63091559102b56b6a43aef56c49,false,0x7aa54b68,0x2,0.0084
16522552,59,1675116815,2023-01-30 22:13:35 UTC,0xbc98504f52fc03892a8391e04246d4d13b66d41f,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8000000000000000,30061307798,203872,6128658943393856,0x86a807567520b3442d1c961100060aca511a533adb7252b0a3c60934673c9ac1,false,0x7aa54b68,0x2,0.008
16522602,79,1675117415,2023-01-30 22:23:35 UTC,0x6fbcb50bcf01ea62a6d41f468d10dab834986bc8,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,14200000000000000,25013670101,364212,9110278814825412,0x87c2dc3a5301db5840c370aebc3358ca532e8150908e90b950ea5ef544710790,false,0x7aa54b68,0x2,0.0142
16522632,70,1675117775,2023-01-30 22:29:35 UTC,0x3ea0f573877fb2af525b19f51c5c44aaf9c73066,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,21625736601,488022,10553835227493222,0x4b528d7ba97947cb7d93bfeae3f232140beaa0a6ae8c5a46c9355f7bfc1bf025,false,0x7aa54b68,0x2,0
16522708,123,1675118687,2023-01-30 22:44:47 UTC,0x75535661ab25a468dfb3137320a7568fecda4832,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,21196362397,488022,10344291169708734,0xacd851cb6cc27fc2d56958205f2ded9e74d10dc3b8714038d71f6f5d5109e118,false,0x7aa54b68,0x2,0
16522730,227,1675118951,2023-01-30 22:49:11 UTC,0x89266ad57b0745e7b612f056528c0d34ef941e47,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,18000000000,238687,4296366000000000,0x68d857f2245130be062bd39f1989fa1d9250051c68e4add007e3c09792bde73e,false,0x7aa54b68,0x2,0.007
16522919,106,1675121219,2023-01-30 23:26:59 UTC,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,17698159647,209349,3705092023939803,0x0f710a54bb5865ca1927fc2ed1332a00fddeb26e300c47ebd23302f6ae536fa6,false,0x7aa54b68,0x2,0
16522990,134,1675122071,2023-01-30 23:41:11 UTC,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,10000000000000000,14779151924,136533,2017841949639492,0x9cce9535817b97b46f6f35ce0bb42a2d93fde396dc6292c8d91ef09328dee04c,false,0x7aa54b68,0x2,0.01
16523075,84,1675123091,2023-01-30 23:58:11 UTC,0x9b9d813768a507003c5dde12fef9f065d58dfa1f,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7000000000000000,22612427677,242516,5483875510515332,0x19ee7558710cab521848641d9b93c35bc86e81570556024c62fd6096c448b48f,false,0x7aa54b68,0x2,0.007
16523165,114,1675124171,2023-01-31 00:16:11 UTC,0x79d31bfca5fda7a4f15b36763d2e44c99d811a6c,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15561227748,288983,4496930278300284,0x1dca6e06d3da3f9b881f3e1b2b73a38eafb62f117ad6cd9aa7f2df8f6c7b7e9a,false,0x7aa54b68,0x2,0
16523276,29,1675125515,2023-01-31 00:38:35 UTC,0xb823daf3c69098021d713f7905c5d83f7cc4b84b,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6720000000000000,15115490921,181464,2742917444488344,0x3cffc99072f4da44ccb23d8568297d5fe64e91c023029cfbdf871486d3aed897,false,0x7aa54b68,0x2,0.00672
16523309,151,1675125911,2023-01-31 00:45:11 UTC,0x534631bcf33bdb069fb20a93d2fdb9e4d4dd42cf,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8000000000000000,15247648135,130376,1987927373248760,0x157a6f3c451cb3e65b2cf39de0d1342d30f22ebfec2d6f3c991fa18c92c68681,false,0x7aa54b68,0x2,0.008
16523319,57,1675126031,2023-01-31 00:47:11 UTC,0x86e570024b076f99726f43b6788411f4100e5c16,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,2200000000000000,15896782036,458843,7294127159744348,0x55a0a1dbc7092e1712b283c66d5729026f61f1ee645168cfe89451afa1513fd3,false,0x7aa54b68,0x2,0.0022
16523319,95,1675126031,2023-01-31 00:47:11 UTC,0x86e570024b076f99726f43b6788411f4100e5c16,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,2200000000000000,15896782036,458843,7294127159744348,0x7ba97d4ff47a561bcee87c5c8c8eceb54869e2043cf920ab6d3b0a6c00fd0438,false,0x7aa54b68,0x2,0.0022
16523580,99,1675129187,2023-01-31 01:39:47 UTC,0x799816d058d116bd18aa6e941bf1860158a43b0f,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,17065360007,488022,8328271121336154,0x9ba1df6c263b7e8a279e91857667ece4b089ec6a6b3d44cf1526e1bd87ec972b,false,0x7aa54b68,0x2,0
16523582,267,1675129211,2023-01-31 01:40:11 UTC,0x3a359f9d73c2b84c0b1a2f4138f5e8d3df4e4383,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15691330954,229252,3597269003866408,0x471ccd81b7fa38a488972f774a484b59530a407622f960f544aee690f13a8f56,false,0x7aa54b68,0x2,0
16523951,61,1675133663,2023-01-31 02:54:23 UTC,0xdeaa7640157740f2f762ed0fc78fc01800a436da,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,16916989830,129759,2195131683350970,0xcb780d4d96929865bd7269b5cafc0ae3fb139860cf70c14e07b147e215f1573d,false,0x7aa54b68,0x2,0
16523957,117,1675133735,2023-01-31 02:55:35 UTC,0xf81c128e1c660d08c1f33ccd5a06d040a37245eb,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,21600000000000000,14687077220,459107,6742939961242540,0x6a10e2f3f37e3a0775cc2702b07f2bd73fefedb832ef1908fab0973e0f281805,false,0x7aa54b68,0x2,0.0216
16524015,101,1675134431,2023-01-31 03:07:11 UTC,0x543da850a9dfb64bad9af1c0297f2051b65f3ff0,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,17415570843,109852,1913135288245236,0xd81232b69a34f301e08ccfa570bbcba8a9dcdf573ff899defda0cad044058c3a,false,0x7aa54b68,0x2,0
16524205,45,1675136711,2023-01-31 03:45:11 UTC,0x643c97dcf2f3a0bfed52b10c1a7f31cc47da1127,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,14402809043,70078,1009320052115354,0x52f3eb16b8667a5dc56bd401c8d73cf3c692430684d9ed795efaa2e371bb04fa,false,0x7aa54b68,0x2,0
16524254,82,1675137299,2023-01-31 03:54:59 UTC,0x643c97dcf2f3a0bfed52b10c1a7f31cc47da1127,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,22155898897,70078,1552641082903966,0xe557d4d8fcd3866bae0a8aa5bde1e7c9192e31f8cd857a4811d88b8c7e92cbe3,false,0x7aa54b68,0x2,0
16524351,51,1675138475,2023-01-31 04:14:35 UTC,0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15363084342,488022,7497523146751524,0xdfdadb2715479d4f6aa54adb2699e6ac17b3db43326a887f0eb4dffb269c6126,false,0x7aa54b68,0x2,0
16524365,26,1675138643,2023-01-31 04:17:23 UTC,0x491830a07fb1e9a0ad0594350f4ec40dca7221c9,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15596220854,129759,2023750021794186,0xd2b94e825a4b936b2896e44bd1697bfe3a54ea9f58fb4d8f4174a7e832196663,false,0x7aa54b68,0x2,0
16524434,209,1675139471,2023-01-31 04:31:11 UTC,0xda36cc4136a24035d2fa1e35873cfb6b4ebf4321,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8400000000000000,14640609901,268598,3932438538188798,0x15cd89083915f14c6e79fd0a97794bd2242aaffc84faac0e955967d30819801b,false,0x7aa54b68,0x2,0.0084
16524434,262,1675139471,2023-01-31 04:31:11 UTC,0xfa1fd704de3f5493090b354a6628c11a95891fce,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,14640609901,209349,3064997042164449,0xbc532f462de0a466981e27e606ca7fd0b392484219818aadd71b9c831fa9f8fc,false,0x7aa54b68,0x2,0
16524437,121,1675139507,2023-01-31 04:31:47 UTC,0xec0c1080908e5caf28e23ca8a46233ec9bc01419,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,8400000000000000,17894704327,268598,4806481792823546,0xf2b8a528be0e523b94d6470538c1d007605a835bfb64ec3cc79371a69f53b16c,false,0x7aa54b68,0x2,0.0084
16524483,98,1675140059,2023-01-31 04:40:59 UTC,0x0390e75c736693fb65a49a011ebe96cf97d3b4d4,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,17487999856,129759,2269225373314704,0x054fea312927d4ed93b4af8b9d5eed0197969f5928180779c4ad62df6d616a4b,false,0x7aa54b68,0x2,0
16524583,156,1675141271,2023-01-31 05:01:11 UTC,0x01ac84081621568230be12b4276b92d07d584433,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6000000000000000,14702104770,160314,2356953224097780,0x72a0856068bc86101119220140f51aece1c82f68cf1ca557800e9430b6990506,false,0x7aa54b68,0x2,0.006
16524603,92,1675141511,2023-01-31 05:05:11 UTC,0x09bbec2d116d4a4986f752907c77f85abab71b9e,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,12000000000000000,15387685299,160242,2465753467682358,0xfaa887baf8a10194e2fdf680b8038237df45d762549c12b4c30ad94f189b37a2,false,0x7aa54b68,0x2,0.012
16524604,63,1675141523,2023-01-31 05:05:23 UTC,0x09bbec2d116d4a4986f752907c77f85abab71b9e,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,12000000000000000,15109375910,160242,2421156614570220,0x3d5fc9663fd30d0195d13b5613a618ba700d7d12107e4b2a659c0d963d836f95,false,0x7aa54b68,0x2,0.012
16524715,84,1675142879,2023-01-31 05:27:59 UTC,0xdbebc7429dd941da74502db72e3a4e0f88bc8bd1,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,14300000000000000,14236120268,459107,6535902467880676,0xfc3b4f81a543fd333c95e996d3e0f6a71ffde0172cb4b347dc5a9c57fff3ae7a,false,0x7aa54b68,0x2,0.0143
16524808,103,1675143995,2023-01-31 05:46:35 UTC,0x2719c6b677f62152c68fe68eb5349df01ac1dc44,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,14101653980,388472,5478097724918560,0x0f4a1913863cfe264155fe7c13d3247a51842c79f0fe858d71425c46efb7c1b4,false,0x7aa54b68,0x2,0
16525078,8,1675147247,2023-01-31 06:40:47 UTC,0x12eaede0c2c5476886b58011f181d650abadab7d,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15205940192,488022,7420833344380224,0x267762a568ce9276cbc68bfe776443cf46c0e4fe9c24caa7ee393846d89cd3d2,false,0x7aa54b68,0x2,0
16525120,52,1675147751,2023-01-31 06:49:11 UTC,0x783578b0c86fc28b63e455b06153bbbf70e6075d,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,15400000000000000,14693785605,459107,6746019827754735,0xeb73eb00d27e71d9520704ec44cb5722f22666c5eff8b1e51a63124edd2abcf2,false,0x7aa54b68,0x2,0.0154
16525148,102,1675148087,2023-01-31 06:54:47 UTC,0xac613ba88bc9d5e52b37eb59c26be5eea6aa163e,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,14040400000000000,14000000000,459107,6427498000000000,0xf0a714cede82c114ca13c8fb623d2ed9c5faaaab6c2c363f12783d790eaa4c55,false,0x7aa54b68,0x2,0.0140404
16525200,136,1675148711,2023-01-31 07:05:11 UTC,0x8f0b2c2020c15b1bc593fdf1cae5eaaea151458a,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,7500000000000000,15664475993,150580,2358756795025940,0xf721d47b36961adfdd8f3aaf8a9f29c36202bf8609263182c9f2d17442cb7908,false,0x7aa54b68,0x2,0.0075
16525325,34,1675150211,2023-01-31 07:30:11 UTC,0xeebbaf298bb8b5076723d69af61bf75a5c2ad8d6,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15914432040,488022,7766592953024880,0xd246a44d0ce3a120ff8decfca3499372b83b1aa03bfe2dc20bb98792785c4822,false,0x7aa54b68,0x2,0
16525371,99,1675150787,2023-01-31 07:39:47 UTC,0x603d2bceab1f9136af8ba4c5a83d5fa07655db93,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,0,15025943593,70078,1052988075110254,0xfb28ac1fa3ce7d9a43e7a566b4ce8d7326dfb17884c9ccae1603b1ee78e539b0,false,0x7aa54b68,0x2,0
